Unnamed: 0,URL,DOI,Mechanism,Subject,Predicate,Object,DOI_Cleaned,PMID
379,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Oxidative_Stress,Neuroinflammation,leads_to,Neurodegeneration,10.3390/jpm12010029,35055344
380,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,SARS-CoV-2_spike_S1,binds,Aβ_and_tau,10.3390/jpm12010029,35055344
381,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Binding_of_Aβ_and_tau,initiates,Microglia_activation,10.3390/jpm12010029,35055344
382,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Microglia_activation,increases,Cytokine_storm,10.3390/jpm12010029,35055344
383,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Cytokine_storm,causes,Neuroinflammation,10.3390/jpm12010029,35055344
384,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Neuroinflammation,leads_to,Neurodegeneration,10.3390/jpm12010029,35055344
385,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Microglia_activation,reduces,Aβ_clearnace,10.3390/jpm12010029,35055344
386,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Microglia_activation,lowers,Phagocytic_capacity,10.3390/jpm12010029,35055344
387,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Low_phagocytic_capacity,leads_to,Aβ_deposition,10.3390/jpm12010029,35055344
388,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Microglia_Activation,Aβ_deposition,leads_to,Neuroinflammation,10.3390/jpm12010029,35055344
389,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,SARS-CoV-2_infection,activates,ORF3a_protein,10.3390/jpm12010029,35055344
390,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,ORF3a_protein,activates,NLRP3_inflammasome,10.3390/jpm12010029,35055344
391,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,NLRP3_inflammasome,causes,Systemic_inflammation,10.3390/jpm12010029,35055344
392,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,Systemic_inflammation,results_in,Cytokine_storm,10.3390/jpm12010029,35055344
393,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,Cytokine_storm,leads_to,Neuroinflammation,10.3390/jpm12010029,35055344
394,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ORF3a_Activation,Neuroinflammation,leads_to,Neurodegeneration,10.3390/jpm12010029,35055344
395,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ACh_Disruption,Cytokine_storm,disrupts,ACh_mechanism,10.3390/jpm12010029,35055344
396,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ACh_Disruption,ACh_disruption,removes,protective_mechanism_against_inflammation,10.3390/jpm12010029,35055344
397,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ACh_Disruption,Loss_of_protection,causes,Neuroinflammation,10.3390/jpm12010029,35055344
398,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,ACh_Disruption,Neuroinflammation,leads_to,Neurodegeneration,10.3390/jpm12010029,35055344
399,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Loss_of_BBB_Integrity,SARS-CoV-2_infection,causes,loss_of_BBB_integrity,10.3390/jpm12010029,35055344
400,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Loss_of_BBB_Integrity,Loss_of_BBB_integrity,allows,Neuroinvasion,10.3390/jpm12010029,35055344
401,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Loss_of_BBB_Integrity,Neuroinvasion,leads_to,Neuroinflammation,10.3390/jpm12010029,35055344
402,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Loss_of_BBB_Integrity,Neuroinflammation,leads_to,Neurodegeneration,10.3390/jpm12010029,35055344
403,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,COVID-19,causes,Dysbiosis,10.3390/jpm12010029,35055344
404,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,depletes,Bifidobacterium,10.3390/jpm12010029,35055344
405,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,depletes,Lactobacillus,10.3390/jpm12010029,35055344
406,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,depletes,Eubacterium_rectale,10.3390/jpm12010029,35055344
407,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,depletes,Faecalibacterium_prausnitzii,10.3390/jpm12010029,35055344
408,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,increases,Actinomyces,10.3390/jpm12010029,35055344
409,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,increases,Streptococcus,10.3390/jpm12010029,35055344
410,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,increases,Rothia,10.3390/jpm12010029,35055344
411,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,increases,Bacteroides_ovatus,10.3390/jpm12010029,35055344
412,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Dysbiosis,Dysbiosis,links,AD_and_neurodegeneration,10.3390/jpm12010029,35055344
413,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,ApoE_e4,increases,cholesterol_in_blood,10.3390/jpm12010029,35055344
414,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,High_cholesterol,increases,SARS-CoV-2_susceptibility,10.3390/jpm12010029,35055344
415,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,High_cholesterol,increases,SARS-CoV-2_susceptibility_in_neurons_and_astrocytes,10.3390/jpm12010029,35055344
416,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,High_cholesterol,increases,risk_of_delirium,10.3390/jpm12010029,35055344
417,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,Increased_infection_risk,aggravates,COVID-19_outcome,10.3390/jpm12010029,35055344
418,https://pub.mdpi-res.com/jpm/jpm-12-00029/article_deploy/html/images/jpm-12-00029-g001.png?1641265178,https://doi.org/10.3390/jpm12010029,Cholesterol-ApoE,Increased_mortality,correlates_with,ApoE_e4,10.3390/jpm12010029,35055344
419,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,Sars-COV2,binds,ACE2/TLRs,10.1186/s12974-021-02282-0,34645457
420,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,ACE2/TLRs,located_in,Olfactory,10.1186/s12974-021-02282-0,34645457
421,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,ACE2/TLRs,located_in,Peripheral:Lung/GI,10.1186/s12974-021-02282-0,34645457
422,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,Sars-COV2,triggers,Cytokines/ROS/CD8_T_cell,10.1186/s12974-021-02282-0,34645457
423,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,Cytokines/ROS/CD8_T_cell,partially_or_fully,activated,10.1186/s12974-021-02282-0,34645457
424,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,Cytokines/ROS/CD8_T_cell,cause,Sickness,10.1186/s12974-021-02282-0,34645457
425,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Sars-COV2_Impact_on_Brain,Cytokines/ROS/CD8_T_cell,cause,Neurodegeneration,10.1186/s12974-021-02282-0,34645457
426,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Environmental_hits:Stress,produce,DAMPs/PAMPs,10.1186/s12974-021-02282-0,34645457
427,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Environmental_hits:Immune,produce,DAMPs/PAMPs,10.1186/s12974-021-02282-0,34645457
428,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Environmental_hits:Toxin,produce,DAMPs/PAMPs,10.1186/s12974-021-02282-0,34645457
429,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,DAMPs/PAMPs,activate,Microglia,10.1186/s12974-021-02282-0,34645457
430,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Microglia,transition_from,Ramified,10.1186/s12974-021-02282-0,34645457
431,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Microglia,transition_to,Primed,10.1186/s12974-021-02282-0,34645457
432,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Primed_Microglia,integrate_with,Partially/Fully_activated_Cytokines/ROS/CD8_T_cell,10.1186/s12974-021-02282-0,34645457
433,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Primed_Microglia,cause,Sickness,10.1186/s12974-021-02282-0,34645457
434,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs12974-021-02282-0/MediaObjects/12974_2021_2282_Fig1_HTML.png,https://doi.org/10.1186/s12974-021-02282-0,Microglia_Activation,Primed_Microglia,cause,Neurodegeneration,10.1186/s12974-021-02282-0,34645457
435,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,SARS-CoV-2,binds,ACE2,10.1186/s11658-022-00311-1,35109786
436,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,ACE2,activates,Jak2,10.1186/s11658-022-00311-1,35109786
437,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,Jak2,stimulates,IL-6R,10.1186/s11658-022-00311-1,35109786
438,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,IL-6R,activates,Jak2,10.1186/s11658-022-00311-1,35109786
439,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,Jak2,phosphorylates,STAT3,10.1186/s11658-022-00311-1,35109786
440,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,STAT3,translocates,nucleus,10.1186/s11658-022-00311-1,35109786
441,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-6_Receptor_Signalling,STAT3,activates,pro-inflammatory_genes,10.1186/s11658-022-00311-1,35109786
442,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,SARS-CoV-2,induces,IL-1R,10.1186/s11658-022-00311-1,35109786
443,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,IL-1R,binds,MyD88,10.1186/s11658-022-00311-1,35109786
444,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,MyD88,activates,IRAK4,10.1186/s11658-022-00311-1,35109786
445,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,IRAK4,activates,TRAF6,10.1186/s11658-022-00311-1,35109786
446,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,TRAF6,activates,NF-kB,10.1186/s11658-022-00311-1,35109786
447,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,NF-kB,translocates,nucleus,10.1186/s11658-022-00311-1,35109786
448,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,IL-1_Receptor_Signalling,NF-kB,activates,pro-inflammatory_genes,10.1186/s11658-022-00311-1,35109786
449,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,EphA_Receptor_Signalling,SARS-CoV-2,binds,EphA,10.1186/s11658-022-00311-1,35109786
450,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,EphA_Receptor_Signalling,EphA,activates,Jak2,10.1186/s11658-022-00311-1,35109786
451,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,EphA_Receptor_Signalling,Jak2,phosphorylates,STAT3,10.1186/s11658-022-00311-1,35109786
452,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,EphA_Receptor_Signalling,STAT3,translocates,nucleus,10.1186/s11658-022-00311-1,35109786
453,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,EphA_Receptor_Signalling,STAT3,activates,pro-inflammatory_genes,10.1186/s11658-022-00311-1,35109786
454,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,CD147_Signalling,SARS-CoV-2,binds,CD147,10.1186/s11658-022-00311-1,35109786
455,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,CD147_Signalling,CD147,activates,Jak2,10.1186/s11658-022-00311-1,35109786
456,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,CD147_Signalling,Jak2,phosphorylates,STAT3,10.1186/s11658-022-00311-1,35109786
457,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,CD147_Signalling,STAT3,translocates,nucleus,10.1186/s11658-022-00311-1,35109786
458,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,CD147_Signalling,STAT3,activates,pro-inflammatory_genes,10.1186/s11658-022-00311-1,35109786
459,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,P2X7_Receptor_Signalling,ATP,binds,P2X7,10.1186/s11658-022-00311-1,35109786
460,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,P2X7_Receptor_Signalling,P2X7,activates,NLRP3,10.1186/s11658-022-00311-1,35109786
461,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,P2X7_Receptor_Signalling,NLRP3,activates,pro-caspase1_or_11,10.1186/s11658-022-00311-1,35109786
462,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,P2X7_Receptor_Signalling,pro-caspase1_or_11,converts,Pro-IL-1β,10.1186/s11658-022-00311-1,35109786
463,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,P2X7_Receptor_Signalling,Pro-IL-1β,becomes,IL-1β,10.1186/s11658-022-00311-1,35109786
464,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,TMPRSS2_Signalling,SARS-CoV-2,binds,TMPRSS2,10.1186/s11658-022-00311-1,35109786
465,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,TMPRSS2_Signalling,TMPRSS2,promotes,virus_entry,10.1186/s11658-022-00311-1,35109786
466,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,NRP-1_Signalling,SARS-CoV-2,binds,NRP-1,10.1186/s11658-022-00311-1,35109786
467,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,NRP-1_Signalling,NRP-1,increases,infectivity,10.1186/s11658-022-00311-1,35109786
468,https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs11658-022-00311-1/MediaObjects/11658_2022_311_Fig1_HTML.png,https://doi.org/10.1186/s11658-022-00311-1,Inflammosome_Signalling,NLRP3,activates,pro-inflammatory_genes,10.1186/s11658-022-00311-1,35109786
469,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Cytokine_Storm,CNS_infection,facilitates,cytokine_storm,10.3390/diagnostics13061091,36980399
470,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Cytokine_Storm,ageing_brain,facilitates,cytokine_storm,10.3390/diagnostics13061091,36980399
471,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Cytokine_Storm,cytokine_storm,leads_to,neuroinflammation,10.3390/diagnostics13061091,36980399
472,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Cytokine_Storm,cytokine_storm,leads_to,neurodegeneration,10.3390/diagnostics13061091,36980399
473,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neuroinflammation,neuroinflammation,leads_to,neurodegeneration,10.3390/diagnostics13061091,36980399
474,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neurodegeneration,neurodegeneration,contributes_to,Sclerosis_Multiplex,10.3390/diagnostics13061091,36980399
475,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neurodegeneration,neurodegeneration,contributes_to,Parkinson's_Disease,10.3390/diagnostics13061091,36980399
476,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neurodegeneration,neurodegeneration,contributes_to,Alzheimer's_Disease,10.3390/diagnostics13061091,36980399
477,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neurodegeneration,neurodegeneration,contributes_to,Prion_Disease,10.3390/diagnostics13061091,36980399
478,https://www.mdpi.com/diagnostics/diagnostics-13-01091/article_deploy/html/images/diagnostics-13-01091-g001.png,https://doi.org/10.3390/diagnostics13061091,Neurodegeneration,neurodegeneration,contributes_to,NMDA_encephalitis,10.3390/diagnostics13061091,36980399
479,https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g001.png,https://doi.org/10.3390/cells12050816,SARS-CoV-2_infection_and_inflammation,SARS-CoV-2_infection,triggers,IL-6_secretion,10.3390/cells12050816,36899952
