URL;Pathophysiological Process;Subject;Predicate;Object;Source
https://www.frontiersin.org/files/Articles/1020092/fnagi-14-1020092-HTML/image_m/fnagi-14-1020092-g003.jpg;Cognitive_Dysfunction;Neuronal_death;results_in;cognitive_dysfunction;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Mitochondrial_Dysfunction;Coronavirus_endocytosis;causes;mitochondrial_dysfunction;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Oxidative_Stress_Induced_DNA_Damage;Mitochondrial_dysfunction;leads_to;oxidative_stress_induced_DNA_damage;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Inflammation;Coronavirus_endocytosis;triggers;inflammation;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Platelet_Dysfunction;Cytokine_storm;causes;platelet_dysfunction;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Microglia_Activation;ROS/RNS;induces;microglia_activation;LLM
https://www.mdpi.com/neurolint/neurolint-14-00032/article_deploy/html/images/neurolint-14-00032-g002-550.jpg;Stroke;Ferritin_(Iron);contributes_to;stroke;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Unfolded_protein_response_(UPR);SARS-CoV-2;induces;Unfolded_protein_response_(UPR);LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Unfolded_protein_response_(UPR);Unfolded_protein_response_(UPR);leads_to;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Accumulation_of_misfolded_proteins;SARS-CoV-2;causes;Accumulation_of_misfolded_proteins;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Accumulation_of_misfolded_proteins;Accumulation_of_misfolded_proteins;results_in;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Endoplasmic_Reticulum_Stress;SARS-CoV-2;triggers;Endoplasmic_Reticulum_Stress;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Endoplasmic_Reticulum_Stress;Endoplasmic_Reticulum_Stress;contributes_to;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Impaired_Autophagy;SARS-CoV-2;leads_to;Impaired_Autophagy;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Impaired_Autophagy;Impaired_Autophagy;causes;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Mitochondrial_Dysfunction;SARS-CoV-2;induces;Mitochondrial_Dysfunction;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Mitochondrial_Dysfunction;Mitochondrial_Dysfunction;results_in;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;T-cell_infiltration;SARS-CoV-2;causes;T-cell_infiltration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;T-cell_infiltration;T-cell_infiltration;leads_to;Neuroinflammation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Microglial_activation;SARS-CoV-2;triggers;Microglial_activation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Microglial_activation;Microglial_activation;contributes_to;Cytokine_Storm;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Cytokine_Storm;SARS-CoV-2;induces;Cytokine_Storm;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Cytokine_Storm;Cytokine_Storm;leads_to;Neuroinflammation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Neuroinflammation;SARS-CoV-2;causes;Neuroinflammation;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Neuroinflammation;Neuroinflammation;results_in;Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Retrograde_axonal_transport;SARS-CoV-2;utilizes;Retrograde_axonal_transport;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-020-02236-2/MediaObjects/12035_2020_2236_Fig1_HTML.png;Retrograde_axonal_transport;Retrograde_axonal_transport;affects;Brain;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Direct_viral_encephalitis;SARS-CoV-2;causes;direct_viral_encephalitis;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Systemic_inflammation;SARS-CoV-2;induces;cytokine_storm;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Peripheral_organ_dysfunction;SARS-CoV-2;leads_to;peripheral_organ_dysfunction;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Cerebrovascular_changes;SARS-CoV-2;results_in;cerebrovascular_changes;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g002.jpg;Combination_of_changes;SARS-CoV-2;triggers;combination_of_all_changes;LLM
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg;Glial_Cells_Activation;COVID-19;activates;glial_cells;LLM
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg;Hypothalamic_Pituitary_Adrenal_(HPA)_Axis_Activation;Lockdown_psychosocial_stress;activates;HPA_axis;LLM
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg;Peripheral_Inflammation;COVID-19;causes;peripheral_inflammation;LLM
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg;Inflammatory_Cytokine_Release;Peripheral_inflammation;releases;inflammatory_cytokines;LLM
https://europepmc.org/articles/PMC9453010/bin/OMCL2022-3012778.004.jpg;Circumventricular_Organs_Impact;COVID-19;affects;circumventricular_organs;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g003.jpg;SARS-CoV-2_Brain_Entry;SARS-CoV-2_infection;leads_to;SARS-CoV-2_brain_entry;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g003.jpg;Acceleration_of_the_Spreading_of_Prion-like_Proteins;SARS-CoV-2_brain_entry;causes;acceleration_of_the_spreading_of_prion-like_proteins;LLM
https://content.iospress.com/media/jad/2022/88-2/jad-88-2-jad220105/jad-88-jad220105-g003.jpg;Neurodegenerative_Diseases;Acceleration_of_the_spreading_of_prion-like_proteins;contributes_to;neurodegenerative_diseases;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Cytokine_Storm;COVID-19;triggers;cytokine_storm;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Cytokine_Storm;Cytokine_storm;increases;proinflammatory_cytokines_production;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Blood_Brain_Barrier_Disruption;SARS-CoV-2;crosses;blood_brain_barrier;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Blood_Brain_Barrier_Disruption;SARS-CoV-2;enters;central_nervous_system;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Blood_Brain_Barrier_Disruption;SARS-CoV-2;binds;ACE2_receptor;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Neurodegenerative_Disorder_Worsening;COVID-19;contributes_to;neurodegenerative_disorders;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Neurodegenerative_Disorder_Worsening;COVID-19;worsens;multiple_sclerosis;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Neurodegenerative_Disorder_Worsening;COVID-19;worsens;Parkinson's_disease;LLM
https://www.eurekaselect.com/images/graphical-abstract/cnsnddt/21/10/009.jpg;Neurodegenerative_Disorder_Worsening;COVID-19;worsens;Alzheimer's_disease;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Olfactory_Bulb_Invasion;SARS-CoV2;binds;ACE-receptor;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Olfactory_Bulb_Invasion;SARS-CoV2;travels_via;non-myelinated_nerve;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Olfactory_Bulb_Invasion;non-myelinated_nerve;connects_to;brain;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Viral_Pathogen_Invasion;viral_pathogen;enters_via;olfactory_bulb;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Viral_Pathogen_Invasion;viral_pathogen;travels_via;non-myelinated_nerve;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Viral_Pathogen_Invasion;viral_pathogen;enters_via;gastrointestinal_mucosa;LLM
https://pub.mdpi-res.com/brainsci/brainsci-12-00456/article_deploy/html/images/brainsci-12-00456-g001-550.jpg?1648468242;Viral_Pathogen_Invasion;viral_pathogen;travels_via;N._vagus;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Dysregulated_Immune_Response;SARS-CoV-2_infection;causes;dysregulated_immune_response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Dysregulated_Immune_Response;Dysregulated_immune_response;leads_to;pulmonary_thrombus;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Dysregulated_Immune_Response;Pulmonary_thrombus;causes;systemic_inflammation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Dysregulated_Immune_Response;Systemic_inflammation;results_in;vascular_damage;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Neuroinflammation;SARS-CoV-2;triggers;neuroinflammation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Neuroinflammation;Neuroinflammation;leads_to;neurodegeneration;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;BBB_Breakdown;Systemic_inflammation;causes;BBB_breakdown;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;BBB_Breakdown;BBB_breakdown;facilitates;SARS-CoV-2_neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Aβ_Accumulation;SARS-CoV-2;increases;Aβ_accumulation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-023-00337-1/MediaObjects/40035_2023_337_Fig2_HTML.png;Aβ_Accumulation;Aβ_accumulation;contributes_to;neurodegeneration;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Systemic_Homeostasis_Imbalance;SARS-CoV-2_infection;causes;systemic_homeostasis_imbalance;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Cytokine_Storm;SARS-CoV-2_infection;induces;cytokine_storm;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Blood-Brain_Barrier_Penetration;SARS-CoV-2;penetrates;blood-brain_barrier;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Olfactory_Penetration;SARS-CoV-2;penetrates;olfactory_system;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Hypercoagulation_and_Ischemia;SARS-CoV-2_infection;leads_to;hypercoagulation_and_ischemia;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Vasoconstriction_Through_Pericytes;SARS-CoV-2_infection;causes;vasoconstriction_through_pericytes;LLM
https://www.altex.org/public/journals/1/submission_2367_2429_coverImage_en_US.png;Oxygen_Decrease;SARS-CoV-2_infection;results_in;oxygen_decrease;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Olfactory_Route;SARS-CoV-2;infects;olfactory_sensory_neuron;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Olfactory_Route;Olfactory_sensory_neuron;connects_to;glomerulus;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Olfactory_Route;Glomerulus;interacts_with;mitral_cell;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Hematogenous_Route;SARS-CoV-2;enters;blood;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Hematogenous_Route;SARS-CoV-2;affects;endothelial_cell;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Hematogenous_Route;Endothelial_cell;interacts_with;astrocyte;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Hematogenous_Route;Astrocyte;supports;neuron;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Hematogenous_Route;Neuron;is_affected_by;microglia;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Enteric-vagal_Nerve_Route;SARS-CoV-2;infects;enteroendocrine_cell;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Enteric-vagal_Nerve_Route;Enteroendocrine_cell;connects_to;vague_nerve;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1186%2Fs40035-021-00237-2/MediaObjects/40035_2021_237_Fig3_HTML.png;Enteric-vagal_Nerve_Route;Vague_nerve;links_to;spinal_cord;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Endothelial_Damage;SARS-CoV-2_Spike_Protein;affects;Endothelial_cells;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Endothelial_Damage;Endothelial_damage;contributes_to;Long-COVID;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Inflammation;SARS-CoV-2_Spike_Protein;activates;Mast_cells;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Inflammation;SARS-CoV-2_Spike_Protein;activates;Lymphocytes;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Inflammation;Inflammation;contributes_to;Long-COVID;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Neurotoxicity;SARS-CoV-2_Spike_Protein;affects;Neurons;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Neurotoxicity;SARS-CoV-2_Spike_Protein;affects;Astrocytes;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Neurotoxicity;SARS-CoV-2_Spike_Protein;affects;Microglia;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Neurotoxicity;SARS-CoV-2_Spike_Protein;affects;Pericytes;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png;Neurotoxicity;Neurotoxicity;contributes_to;Long-COVID;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;ACE2R_accession;COVID-19;causes;ACE2R_accession;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Multiple_tissues_affected;COVID-19;affects;multiple_tissues;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Respiratory_complications;COVID-19;leads_to;respiratory_complications;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;CNS_involvement;COVID-19;involves;CNS;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Cytokine_storm;COVID-19;induces;cytokine_storm;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Inflammatory_signaling;COVID-19;triggers;inflammatory_signaling;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;NFT_amyloid_aggregation;COVID-19;causes;NFT_amyloid_aggregation;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Brain_cell_atrophy_dysfunction;COVID-19;results_in;brain_cell_atrophy_dysfunction;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Chronic_neurological_effects;COVID-19;leads_to;chronic_neurological_effects;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Post-COVID-19_syndrome;COVID-19;causes;post-COVID-19_syndrome;LLM
https://www.frontiersin.org/files/Articles/937961/fncel-16-937961-HTML/image_m/fncel-16-937961-g001.jpg;Neurodegeneration_AD-type_change;post-COVID-19_syndrome;leads_to;neurodegeneration_AD-type_change;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Vascular_Damage;SARS-CoV-2_infection;causes;vascular_damage;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Vascular_Damage;Vascular_damage;leads_to;microglial_activation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Vascular_Damage;Vascular_damage;leads_to;T_cell_infiltration;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Vascular_Damage;Vascular_damage;leads_to;alpha-synuclein_upregulation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Systemic_Inflammation;SARS-CoV-2_infection;causes;systemic_inflammation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Systemic_Inflammation;Systemic_inflammation;leads_to;microglial_activation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Systemic_Inflammation;Systemic_inflammation;leads_to;T_cell_infiltration;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Systemic_Inflammation;Systemic_inflammation;leads_to;alpha-synuclein_upregulation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Neuroinvasion;SARS-CoV-2_infection;causes;neuroinvasion;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Neuroinvasion;Neuroinvasion;leads_to;microglial_activation;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Neuroinvasion;Neuroinvasion;leads_to;T_cell_infiltration;LLM
https://earimediaprodweb.azurewebsites.net/Api/v1/Multimedia/85512ef4-c7e7-4c64-b4a7-2a611cde0abf/Rendition/low-res/Content/Public;Neuroinvasion;Neuroinvasion;leads_to;alpha-synuclein_upregulation;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Cytotoxicity;SARS-CoV-2_infection;causes;cytotoxicity;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Inflammation;SARS-CoV-2_infection;causes;inflammation;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Oxidative_Stress;SARS-CoV-2_infection;causes;oxidative_stress;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Damage;Cytotoxicity;leads_to;damage;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Damage;Inflammation;leads_to;damage;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Damage;Oxidative_stress;leads_to;damage;LLM
https://pub.mdpi-res.com/biomolecules/biomolecules-13-01585/article_deploy/html/images/biomolecules-13-01585-ag.png?1698401169;Natural_Products;Natural_products;inhibit;damage;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00415-020-10070-8/MediaObjects/415_2020_10070_Fig2_HTML.jpg;Accumulation_of_Sinuclein;Proteostasis_Alterations;lead_to;Accumulation_of_Sinuclein;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00415-020-10070-8/MediaObjects/415_2020_10070_Fig2_HTML.jpg;Accumulation_of_Sinuclein;Accumulation_of_Sinuclein;contributes_to;Parkinson’s_Disease_Neurodegeneration;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00415-020-10070-8/MediaObjects/415_2020_10070_Fig2_HTML.jpg;Microglial_Neurodegenerative_Type;Amyloid_Fibrils;induce;Microglial_Neurodegenerative_Type;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs00415-020-10070-8/MediaObjects/415_2020_10070_Fig2_HTML.jpg;Microglial_Neurodegenerative_Type;Microglial_Neurodegenerative_Type;causes;Alzheimer’s_Disease_Neuroinflammation;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;Prion_Protein_Impact;Prion;causes;Neuronal_Alteration;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;Prion_Protein_Impact;Neuronal_Alteration;leads_to;Behavioral_Changes;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;ROS_RNS_Mitochondrial_Energy_Processes;ROS_RNS;affects;Mitochondrial_Energy_Processes;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;ROS_RNS_Mitochondrial_Energy_Processes;Mitochondrial_Energy_Processes;influences;Prion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;SARS_CoV_2_Impact;SARS_CoV_2;triggers;Neuronal_Alteration;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;SARS_CoV_2_Impact;SARS_CoV_2;induces;ROS_RNS_Mitochondrial_Energy_Processes;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-023-01342-8/MediaObjects/10571_2023_1342_Fig1_HTML.png;Cytokine_Storm;Cytokine_Storm;results_in;Acute_to_Chronic_Infection;LLM
