URL;Pathophysiological Process;Subject;Predicate;Object;Normalized_Input;Category;Category_GPT;Final_Category;Source
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg;Visual_loss;SARS-CoV-2_infection;causes;visual_loss;visual loss;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Blood_Brain_Barrier_Leakage;SARS-CoV-2_infection;causes;leakage_in_blood_brain_barrier;blood brain barrier leakage;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Neuronal_ACE2_Interaction;SARS-CoV-2;binds_to;ACE2_on_neurons;neuronal ace2 interaction;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Immune_Cell_Infiltration;SARS-CoV-2_infection;leads_to;infiltration_of_monocytes_macrophages_T-cells;immune cell infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Cytokine_Storm;Dysfunctional_immune_response;induces;cytokine_storm;cytokine storm;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Neuro-inflammation_and_Oxidative_Stress;Cytokine_storm;results_in;neuro-inflammation_and_oxidative_stress;neuro inflammation and oxidative stress;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png;Neurodegeneration;Neuro-inflammation_and_oxidative_stress;contribute_to;neurodegeneration;neurodegeneration;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hypoxia;SARS-CoV-2_infection;causes;hypoxia;hypoxia;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;ARDS;SARS-CoV-2_infection;leads_to;ARDS;ards;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Lymphopenia;SARS-CoV-2_infection;results_in;lymphopenia;lymphopenia;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Coagulopathy;SARS-CoV-2_infection;induces;coagulopathy;coagulopathy;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Cytokine_Storm;SARS-CoV-2_infection;triggers;cytokine_storm;cytokine storm;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neutrophils_and_NETs;SARS-CoV-2_infection;activates;neutrophils_and_NETs;neutrophils and nets;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neuroinflammation;SARS-CoV-2_infection;causes;neuroinflammation;neuroinflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neuromuscular_Agitation;SARS-CoV-2_infection;leads_to;neuromuscular_agitation;neuromuscular agitation;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Cerebrovascular_Disease;SARS-CoV-2_infection;results_in;cerebrovascular_disease;cerebrovascular disease;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Loss_of_Consciousness;SARS-CoV-2_infection;causes;loss_of_consciousness;loss of consciousness;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Ageusia_Anosmia_and_Visual_Impairment;SARS-CoV-2_infection;leads_to;ageusia_anosmia_and_visual_impairment;ageusia anosmia and visual impairment;Uncategorized;Psychological and Neurological Symptoms;Psychological and Neurological Symptoms;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hypo_Perfusion_and_Cerebral_Hypoxia;SARS-CoV-2_infection;results_in;hypo_perfusion_and_cerebral_hypoxia;hypo perfusion and cerebral hypoxia;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Meningitis;SARS-CoV-2_infection;causes;meningitis;meningitis;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Encephalitis;SARS-CoV-2_infection;leads_to;encephalitis;encephalitis;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Hemorrhages;SARS-CoV-2_infection;results_in;hemorrhages;hemorrhages;Vascular Effects;;Vascular Effects;LLM
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png;Neurological_Manifestation_after_COVID-19_Infection;SARS-CoV-2_infection;causes;neurological_manifestation_after_COVID-19_infection;neurological manifestation after covid 19 infection;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Lymphatic_Pathway;SARS-CoV-2;binds;CD209L;lymphatic pathway;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Lymphatic_Pathway;SARS-CoV-2;binds;ACE2;lymphatic pathway;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Lymphatic_Pathway;Lymphatic_endothelial_cells;express;CD209L;lymphatic pathway;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Lymphatic_Pathway;Lymphatic_endothelial_cells;express;ACE2;lymphatic pathway;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Hematogenous_Pathway;SARS-CoV-2;crosses;Blood-cerebrospinal_fluid_barrier;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Hematogenous_Pathway;Blood-cerebrospinal_fluid_barrier;contains;tight_junction;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Hematogenous_Pathway;Endothelial_cell;forms;Blood-cerebrospinal_fluid_barrier;hematogenous pathway;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Neuronal_Pathway;SARS-CoV-2;enters;Olfactory_bulb;neuronal pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Neuronal_Pathway;Olfactory_bulb;connects;Trigeminal_nerve;neuronal pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Neuronal_Pathway;Olfactory_bulb;connects;Vagus_nerve;neuronal pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;binds;ACE2;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;binds;CD147;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;binds;NRP1;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;binds;TMPRSS2;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;undergoes;Endocytosis;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;undergoes;Fusion;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;undergoes;Replication_translation_and_assembly;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Receptor_Pathway;SARS-CoV-2;undergoes;Viral_release;receptor pathway;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Blood-brain_Barrier;Blood-brain_barrier;contains;tight_junction;blood brain barrier;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Blood-brain_Barrier;Blood-brain_barrier;contains;Pericyte;blood brain barrier;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Blood-brain_Barrier;Blood-brain_barrier;contains;Basement_membrane;blood brain barrier;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png;Blood-brain_Barrier;Blood-brain_barrier;expresses;ACE2;blood brain barrier;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png;NEMO_Cleavage;SARS-CoV-2_infection;produces;Mpro;nemo cleavage;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png;NEMO_Cleavage;Mpro;cleaves;NEMO;nemo cleavage;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png;NEMO_Cleavage;Cleaved_NEMO;blocks;NF-κB_mediated_gene_transcription;nemo cleavage;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png;NEMO_Cleavage;Blocked_NF-κB_mediated_gene_transcription;prevents;IFN-I_induction;nemo cleavage;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Persistent_Cytokine_Release;SARS-CoV-2_infection;leads_to;acute_immune_response;persistent cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Persistent_Cytokine_Release;Acute_immune_response;causes;persistent_cytokine_release;persistent cytokine release;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Systemic_Inflammation;Persistent_cytokine_release;results_in;systemic_inflammation;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Systemic_Inflammation;Systemic_inflammation;involves;unique_chemokine_cytokine_profile;systemic inflammation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Activation_of_Cells;Systemic_inflammation;causes;activation_of_fibroblasts_endothelial_cells_myeloid_cells_lymphocytes;activation of cells;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Activation_of_Cells;Activation_of_fibroblasts_endothelial_cells_myeloid_cells_lymphocytes;alters;Th2_cytokine_pool;activation of cells;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Microglial_Activation;Systemic_inflammation;induces;microglial_activation;microglial activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Microglial_Activation;Microglial_activation;is_associated_with;CCL11;microglial activation;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Oligodendrocyte_Loss;Microglial_activation;leads_to;loss_of_oligodendrocytes;oligodendrocyte loss;Vascular Effects;;Vascular Effects;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Reduced_Hippocampal_Neurogenesis;Microglial_activation;causes;reduced_hippocampal_neurogenesis;reduced hippocampal neurogenesis;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Subcortical_White_Matter_Demyelination;Loss_of_oligodendrocytes;results_in;subcortical_white_matter_demyelination;subcortical white matter demyelination;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Overactivation_of_CD8+_T_Cells;Systemic_inflammation;leads_to;overactivated_memory_and_cytotoxic_CD8+_T_cells;overactivation of cd8+ t cells;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png;Monocyte_Expansion;Systemic_inflammation;causes;non-classical_and_intermediate_monocyte_expansion;monocyte expansion;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Mitochondria_ROS_Production;SARS-CoV-2;triggers;Mitochondria_ROS_Production;mitochondria ros production;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Mitochondria_ROS_Production;Mitochondria_ROS_Production;leads_to;Cell_death;mitochondria ros production;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Neuronal_Death;Aβ;contributes_to;Neuronal_Death;neuronal death;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Neuronal_Death;p-tau;contributes_to;Neuronal_Death;neuronal death;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Neuronal_Death;Cell_death;results_in;Neuronal_Death;neuronal death;Neurodegenerative Mechanisms;;Neurodegenerative Mechanisms;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Cytokine_Storm_Syndrome;SARS-CoV-2;induces;Cytokine_Storm_Syndrome;cytokine storm syndrome;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Cytokine_Storm_Syndrome;Cytokine_Storm_Syndrome;associated_with;Dementia;cytokine storm syndrome;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Ginkgo_biloba_Nano-therapy;Ginkgo_biloba_Nano-therapy;inhibits;inflammatory_species;ginkgo biloba nano therapy;Uncategorized;Uncategorized;Uncategorized;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Ginkgo_biloba_Nano-therapy;Ginkgo_biloba_Nano-therapy;prevents;neurotoxicity;ginkgo biloba nano therapy;Uncategorized;Uncategorized;Uncategorized;LLM
https://pub.mdpi-res.com/pharmaceutics/pharmaceutics-15-01562/article_deploy/html/images/pharmaceutics-15-01562-ag-550.jpg?1684757418;Ginkgo_biloba_Nano-therapy;Ginkgo_biloba_Nano-therapy;reduces;Cerebral_p-tau;ginkgo biloba nano therapy;Uncategorized;Uncategorized;Uncategorized;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-022-00913-x/MediaObjects/12264_2022_913_Fig2_HTML.png;Grey_Matter_Thinning;SARS-CoV-2_infection;causes;grey_matter_thickness_decrease;grey matter thinning;Uncategorized;Neurodegenerative Mechanisms;Neurodegenerative Mechanisms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-022-00913-x/MediaObjects/12264_2022_913_Fig2_HTML.png;Global_Brain_Size_Reduction;SARS-CoV-2_infection;leads_to;global_brain_size_reduction;global brain size reduction;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12264-022-00913-x/MediaObjects/12264_2022_913_Fig2_HTML.png;Cognitive_Decline;SARS-CoV-2_infection;increases;time_to_complete_trial_making_test;cognitive decline;Psychological and Neurological Symptoms;;Psychological and Neurological Symptoms;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs44192-023-00036-3/MediaObjects/44192_2023_36_Fig1_HTML.png;Neuronal_Impact;Coronavirus;affects;neuron;neuronal impact;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs44192-023-00036-3/MediaObjects/44192_2023_36_Fig1_HTML.png;Astrocyte_Interaction;Coronavirus;interacts_with;astrocyte;astrocyte interaction;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs44192-023-00036-3/MediaObjects/44192_2023_36_Fig1_HTML.png;Microglial_Response;Coronavirus;activates;microglia;microglial response;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs44192-023-00036-3/MediaObjects/44192_2023_36_Fig1_HTML.png;Blood_Brain_Barrier_Entry;Coronavirus;crosses;blood_brain_barrier;blood brain barrier entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Activated_Macrophage_Infiltration;SARS-CoV-2_infection;leads_to;activated_macrophage_infiltration;activated macrophage infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Activated_Macrophage_Infiltration;Activated_macrophages;express;MSR1;activated macrophage infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;B-cell_Infiltration;SARS-CoV-2_infection;causes;B-cell_infiltration;b cell infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;B-cell_Infiltration;B-cells;produce;anti-dsDNA_IgG/IgA;b cell infiltration;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;BBB_Disruption;SARS-CoV-2_infection;results_in;BBB_disruption;bbb disruption;Uncategorized;Vascular Effects;Vascular Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;BBB_Disruption;BBB_disruption;involves;IL-6_IL-8_TNFRSF1A_VEGFA;bbb disruption;Uncategorized;Vascular Effects;Vascular Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Astrogliosis;SARS-CoV-2_infection;induces;astrogliosis;astrogliosis;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Microgliosis;SARS-CoV-2_infection;triggers;microgliosis;microgliosis;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Microgliosis;Microglia;express;CD200R1_TNFRSF11B;microgliosis;Immune and Inflammatory Response;;Immune and Inflammatory Response;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Neuronal_Damage;SARS-CoV-2_infection;causes;neuronal_damage;neuronal damage;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Neuronal_Damage;Neuronal_damage;involves;4E-BP1_E2F;neuronal damage;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1038%2Fs41467-022-34068-0/MediaObjects/41467_2022_34068_Fig9_HTML.png;Microvascular_Damage;SARS-CoV-2_infection;leads_to;microvascular_damage;microvascular damage;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Olfactory_Bulb_Entry;SARS-CoV-2;enters;olfactory_bulb;olfactory bulb entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Paracellular_Entry;SARS-CoV-2;crosses;neurovascular_unit/BBB;paracellular entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Paracellular_Entry;SARS-CoV-2;enters;paracellularly;paracellular entry;Viral Entry and Neuroinvasion;;Viral Entry and Neuroinvasion;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Transcellular_Entry;SARS-CoV-2;binds;ACE2;transcellular entry;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Transcellular_Entry;SARS-CoV-2;enters;transcellularly;transcellular entry;Vascular Effects;;Vascular Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Hypoxia;SARS-CoV-2;causes;hypoxia;hypoxia;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs12035-024-04421-z/MediaObjects/12035_2024_4421_Fig1_HTML.png;Hypoxia;Hypoxia;affects;neurons_astrocytes_microglia;hypoxia;Systemic Cross-Organ Effects;;Systemic Cross-Organ Effects;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Transcellular_migration;SARS-CoV-2;enters;endothelial_cell;transcellular migration;Vascular Effects;;Vascular Effects;LLM
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g001.png;Transcellular_migration;Endothelial_cell;transports;SARS-CoV-2;transcellular migration;Vascular Effects;;Vascular Effects;LLM
